new_es_symbol,es_symbol,es_name,stage,qa_approved
R024XY012OR,R024XY012OR,SANDY 6-10 PZ,Provisional,yes
R024XY013OR,R024XY013OR,LOW SODIC TERRACE 6-10 PZ,Provisional,yes
R024XY014OR,R024XY014OR,SODIC TERRACE 6-10 PZ,Provisional,yes
R024XY015OR,R024XY015OR,DESERT LOAM 6-10 PZ,Provisional,yes
R024XY016OR,R024XY016OR,LOAMY 8-10 PZ,Provisional,yes
R024XY017OR,R024XY017OR,SHALLOW LOAM 8-10 PZ,Provisional,yes
R024XY018OR,R024XY018OR,SANDY LOAM 8-10 PZ,Provisional,yes
R024XY020OR,R024XY020OR,SHRUBBY LOAM 8-10 PZ,Provisional,yes
R024XY021OR,R024XY021OR,THIN SURFACE 8-14 PZ,Provisional,yes
R024XY030OR,R024XY030OR,LOAMY SLOPES 6-10 PZ,Provisional,yes
R024XY031OR,R024XY031OR,DROUGHTY SHALLOW SLOPES 6-10 PZ,Provisional,yes
R024XY032OR,R024XY032OR,ARID SOUTH SLOPES 6-10 PZ,Provisional,yes
R024XY033OR,R024XY033OR,ARID NORTH SLOPES 6-10 PZ,Provisional,yes
R024XY110OR,R024XY110OR,DUNES ,Provisional,yes
R024XY112OR,R024XY112OR,DRY SODIC FLOODPLAIN ,Provisional,yes
R024XY113OR,R024XY113OR,SODIC FAN 6-10 PZ,Provisional,yes
R024XY114OR,R024XY114OR,SODIC LAKE TERRACE ,Provisional,yes
R024XY120OR,R024XY120OR,SILTY LOW SODIC TERRACE 6-10 PZ,Provisional,yes
R024XY121OR,R024XY121OR,SILTY SODIC TERRACE 6-10 PZ,Provisional,yes
R024XY123OR,R024XY123OR,LOW CLAYEY TERRACE 8-10 PZ,Provisional,yes
R024XY602OR,R024XY602OR,NORTH SLOPES 8-10 PZ,Provisional,yes
R024XY609OR,R024XY609OR,DROUGHTY BOTTOM 6-10 PZ,Provisional,yes
R024XY614OR,R024XY614OR,THIN SURFACE SODIC FLAT ,Provisional,yes
R024XY622OR,R024XY622OR,COOL SODIC TERRACE 8-10 PZ - Inactive to 023XY113OR,Provisional,yes
R024XY625OR,R024XY625OR,ALKALINE BASIN 8-10 PZ,Provisional,yes
R024XY626OR,R024XY626OR,COOL SODIC FLAT 8-10 PZ - Inactive to 024XY001OR,Provisional,yes
R024XY634OR,R024XY634OR,SODIC SOUTH SLOPES 8-10 PZ,Provisional,yes
R024XY638OR,R024XY638OR,SOUTH SLOPES 8-10 PZ,Provisional,yes
R024XY640OR,R024XY640OR,STONY ALKALINE SLOPES 6-10 PZ,Provisional,yes
R024XY642OR,R024XY642OR,COOL SODIC BOTTOM 8-10 PZ - Inactive to 024XY625OR,Provisional,yes
R024XY643OR,R024XY643OR,LOAMY SLOPES 8-10 PZ Inactive to 024XY634OR,Provisional,yes
R024XY644OR,R024XY644OR,SILTY DUNES ,Provisional,yes
R024XY645OR,R024XY645OR,SILTY ALKALINE BOTTOM 8-10 PZ,Provisional,yes
R024XY653OR,R024XY653OR,ARID FAN 8-10 PZ,Provisional,yes
R024XY680OR,R024XY680OR,SHRUBBY ARID NORTH SLOPES 8-10 PZ,Provisional,yes
R025XY007OR,R025XY007OR,SILTY SWALE 11-13 PZ,Provisional,yes
R025XY010UT,R025XY010UT,Riparian (Narrowleaf Cottonwood) ,Provisional,yes
R025XY030UT,R025XY030UT,Fresh Meadow (Tufted Hairgrass) ,Provisional,yes
R025XY310UT,R025XY310UT,Upland Loam (Basin Big Sagebrush) ,Provisional,yes
R025XY312UT,R025XY312UT,Upland Loam (Browse) ,Provisional,yes
R025XY314UT,R025XY314UT,Upland Loam (Wyoming Big Sagebrush) ,Provisional,yes
R025XY315UT,R025XY315UT,Upland Shallow Gravelly Loam (Thurber Needlegrass) ,Provisional,yes
R025XY316UT,R025XY316UT,Upland Shallow Loam (Black Sagebrush) ,Provisional,yes
R025XY318UT,R025XY318UT,Upland Stony Loam (Black Sagebrush) ,Provisional,yes
R025XY320UT,R025XY320UT,Upland Stony Clay (Low Sagebrush) ,Provisional,yes
R025XY322UT,R025XY322UT,Upland Juniper Savanna (Utah Juniper) ,Provisional,yes
R025XY324UT,R025XY324UT,Upland Shallow Loam (Utah Juniper) ,Provisional,yes
R025XY326UT,R025XY326UT,Upland Shallow Stony Loam (Utah Juniper) ,Provisional,yes
R025XY410UT,R025XY410UT,Mountain Aspen Thicket ,Provisional,yes
R025XY412UT,R025XY412UT,Mountain Gravelly Loam (Mountain Big Sagebrush) ,Provisional,yes
R025XY414UT,R025XY414UT,Mountain Mahogany Thicket (Curl-leaf Mountain Mahogany) ,Provisional,yes
R025XY415UT,R025XY415UT,Mountain Shallow Gravelly Ridge (Black Sagebrush) ,Provisional,yes
R025XY416UT,R025XY416UT,Mountain Shallow Loam (Low Sagebrush) ,Provisional,yes
R025XY418UT,R025XY418UT,Mountain Windswept Ridge (Low Sagebrush) ,Provisional,yes
R025XY505UT,R025XY505UT,High Mountain Loam (Mountain Big Sagebrush) ,Provisional,yes
R025XY610UT,R025XY610UT,Subalpine Loam (Subalpine Sagebrush) ,Provisional,yes
R025XY615UT,R025XY615UT,Subalpine Windswept Ridge ,Provisional,yes
R028AY001NV,R028AY001NV,SILT FLAT ,Provisional,yes
R028AY001UT,R028AY001UT,Alkali Bottom (Alkali Sacaton) ,Provisional,yes
R028AY002NV,R028AY002NV,COARSE SILTY 5-8 P.Z. ,Provisional,yes
R028AY003NV,R028AY003NV,LOAMY SLOPE 5-8 P.Z. ,Provisional,yes
R028AY004NV,R028AY004NV,SHALLOW CALCAREOUS SLOPE 8-10 P.Z. ,Provisional,yes
R028AY004UT,R028AY004UT,Alkali Flat (Black Greasewood) ,Provisional,yes
R028AY005NV,R028AY005NV,SANDY 8-10 P.Z. ,Provisional,yes
R028AY006UT,R028AY006UT,Loamy Bottom (Great Basin Wildrye) ,Provisional,yes
R028AY007NV,R028AY007NV,GRAVELLY BARREN FAN ,Provisional,yes
R028AY008NV,R028AY008NV,SODIC TERRACE 8-10 P. Z. ,Provisional,yes
R028AY009NV,R028AY009NV,SALINE FLAT ,Provisional,yes
R028AY010NV,R028AY010NV,COARSE GRAVELLY LOAM 10-12 P.Z. ,Provisional,yes
R028AY010UT,R028AY010UT,Semiwet Saline Meadow ,Provisional,yes
R028AY011NV,R028AY011NV,SODIC DUNE ,Provisional,yes
R028AY012NV,R028AY012NV,LOAMY 5-8 P.Z. ,Provisional,yes
R028AY012UT,R028AY012UT,Semiwet Fresh Meadow ,Provisional,yes
R028AY013NV,R028AY013NV,SHALLOW CALCAREOUS LOAM 8-10 P.Z. ,Provisional,yes
R028AY014NV,R028AY014NV,GRAVELLY SANDY LOAM 5-8 P.Z. ,Provisional,yes
R028AY014UT,R028AY014UT,Semiwet Fresh Streambank ,Provisional,yes
R028AY017NV,R028AY017NV,SHALLOW LOAM 8-10 P.Z. ,Provisional,yes
R028AY018NV,R028AY018NV,COARSE GRAVELLY LOAM 5-8 P.Z. ,Provisional,yes
R028AY020NV,R028AY020NV,ALKALI SILT FLAT ,Provisional,yes
R028AY020UT,R028AY020UT,Wet Fresh Meadow ,Provisional,yes
R028AY022NV,R028AY022NV,GRAVELLY CLAY 8-10 P.Z. ,Provisional,yes
R028AY022UT,R028AY022UT,Wet Fresh Streambank ,Provisional,yes
R028AY024NV,R028AY024NV,SODIC TERRACE 5-8 P.Z. ,Provisional,yes
R028AY024UT,R028AY024UT,Wet Saline Meadow (Saltgrass) ,Provisional,yes
R028AY025NV,R028AY025NV,DRY FLOODPLAIN ,Provisional,yes
R028AY027NV,R028AY027NV,SHALLOW CALCAREOUS HILL 8-10 P.Z. ,Provisional,yes
R028AY028NV,R028AY028NV,DROUGHTY LOAM 8-10 P.Z. ,Provisional,yes
R028AY029NV,R028AY029NV,LIMESTONE HILL ,Provisional,yes
R028AY030NV,R028AY030NV,SILTY 8-10 P.Z. ,Provisional,yes
R028AY031NV,R028AY031NV,LOAMY FAN 8-10 P.Z. ,Provisional,yes
R028AY033NV,R028AY033NV,SALINE TERRACE 8-10 P.Z. ,Provisional,yes
R028AY034NV,R028AY034NV,SHALLOW CALCAREOUS SLOPE 10-14 P.Z. ,Provisional,yes
R028AY035NV,R028AY035NV,SHALLOW CLAY LOAM 10-12 P.Z. ,Provisional,yes
R028AY036NV,R028AY036NV,SHALLOW CLAY LOAM 12-14 P.Z. ,Provisional,yes
R028AY043NV,R028AY043NV,SHALLOW CALCAREOUS LOAM 10-14 P.Z. ,Provisional,yes
R028AY044NV,R028AY044NV,SHALLOW CALCAREOUS HILL 6-8 P.Z. ,Provisional,yes
R028AY047NV,R028AY047NV,DROUGHTY CALCAREOUS LOAM 8-10 P.Z. (burned phase),Provisional,yes
R028AY050NV,R028AY050NV,GRAVELLY CLAY 10-12 P.Z. ,Provisional,yes
R028AY057NV,R028AY057NV,LOAMY 16+ P.Z. ,Provisional,yes
R028AY058NV,R028AY058NV,STONY MAHOGANY SAVANNA ,Provisional,yes
R028AY059NV,R028AY059NV,MAHOGANY SAVANNA ,Provisional,yes
R028AY060NV,R028AY060NV,MAHOGANY THICKET ,Provisional,yes
R028AY061NV,R028AY061NV,CLAYPAN 14+ P.Z. ,Provisional,yes
R028AY062NV,R028AY062NV,MOUNTAIN RIDGE ,Provisional,yes
R028AY064NV,R028AY064NV,SHALLOW LOAM 10-14 P.Z. ,Provisional,yes
R028AY065NV,R028AY065NV,SHALLOW LOAM 14+ P.Z. ,Provisional,yes
R028AY066NV,R028AY066NV,GRAVELLY LOAM 12-14 P.Z. ,Provisional,yes
R028AY067NV,R028AY067NV,CALCAREOUS LOAM 14+ P.Z. ,Provisional,yes
R028AY068NV,R028AY068NV,LOAMY SLOPE 16+ P.Z. ,Provisional,yes
R028AY087NV,R028AY087NV,CALCAREOUS FAN PIEDMONT 10-14 P.Z. ,Provisional,yes
R028AY088NV,R028AY088NV,GRAVELLY CLAY 12-14 P.Z. ,Provisional,yes
R028AY090NV,R028AY090NV,LOAMY BOTTOM 10-14 P.Z. ,Provisional,yes
R028AY091NV,R028AY091NV,LOAMY FAN 10-14 P.Z. ,Provisional,yes
R028AY092NV,R028AY092NV,LOAMY 12-14 P.Z. ,Provisional,yes
R028AY094NV,R028AY094NV,CLAYPAN 12-14 P.Z. ,Provisional,yes
R028AY095NV,R028AY095NV,LOAMY 10-12 P.Z. ,Provisional,yes
R028AY096NV,R028AY096NV,CALCAREOUS MOUNTAIN RIDGE ,Provisional,yes
R028AY097NV,R028AY097NV,SHALLOW CALCAREOUS SLOPE 14+ P.Z. ,Provisional,yes
R028AY102NV,R028AY102NV,SHALLOW CALCAREOUS HILL 10-14 P.Z. ,Provisional,yes
R028AY104UT,R028AY104UT,Desert Alkali Bench (Bud Sagebrush) ,Provisional,yes
R028AY106NV,R028AY106NV,SALINE BOTTOM ,Provisional,yes
R028AY106UT,R028AY106UT,Desert Alkali Clay Loam (Alkali Sacaton) ,Provisional,yes
R028AY107NV,R028AY107NV,SALINE FLOODPLAIN ,Provisional,yes
R028AY110UT,R028AY110UT,Desert Alkali Sand (Fourwing Saltbush) ,Provisional,yes
R028AY119UT,R028AY119UT,Desert Flat (Shadscale) ,Provisional,yes
R028AY120NV,R028AY120NV,CLAY HUMMOCKS ,Provisional,yes
R028AY120UT,R028AY120UT,Desert Gravelly Loam (Shadscale) ,Provisional,yes
R028AY122UT,R028AY122UT,Desert Gravelly Sandy Loam (Indian Ricegrass) ,Provisional,yes
R028AY123NV,R028AY123NV,ERODED BARREN FAN ,Provisional,yes
R028AY124NV,R028AY124NV,LOAMY PLAIN ,Provisional,yes
R028AY124UT,R028AY124UT,Desert Loam (Shadscale) ,Provisional,yes
R028AY125NV,R028AY125NV,GRAVELLY CLAYPAN 14+ P.Z. ,Provisional,yes
R028AY126NV,R028AY126NV,COBBLY CLAYPAN 12-14 P.Z.,Provisional,yes
R028AY127NV,R028AY127NV,LOAMY FAN PIEDMONT 12-14 P.Z.,Provisional,yes
R028AY128UT,R028AY128UT,Desert Oolitic Dunes (Black Greasewood) ,Provisional,yes
R028AY130UT,R028AY130UT,Desert Salt Flat (Sickle Saltbush) ,Provisional,yes
R028AY131NV,R028AY131NV,MOIST CLAYPAN 12-16 P.Z. ,Provisional,yes
R028AY131UT,R028AY131UT,Desert Salty Silt (Pickleweed) ,Provisional,yes
R028AY134UT,R028AY134UT,Desert Sand (Four-Wing Saltbush) ,Provisional,yes
R028AY136UT,R028AY136UT,Desert Sandy Loam (Four-Wing Saltbush) ,Provisional,yes
R028AY138UT,R028AY138UT,Desert Shallow Loam (Shadscale) ,Provisional,yes
R028AY139UT,R028AY139UT,Desert Silt Loam (Winterfat) ,Provisional,yes
R028AY140UT,R028AY140UT,Desert Silt Flat (Winterfat) ,Provisional,yes
R028AY202UT,R028AY202UT,Semidesert Alkali Loam (Black Greasewood) ,Provisional,yes
R028AY205UT,R028AY205UT,Semidesert Alkali Sandy Loam (Alkali Sacaton) ,Provisional,yes
R028AY208UT,R028AY208UT,Semidesert Bouldery Loam (Wyoming Big Sagebrush) ,Provisional,yes
R028AF214UT,R028AF214UT,Semidesert Gravelly Loam (Wyoming Big Sagebrush) South ,Provisional,yes
R028AY215UT,R028AY215UT,Semidesert Gravelly Loam (Wyoming Big Sagebrush) North ,Provisional,yes
R028AY220UT,R028AY220UT,Semidesert Loam (Wyoming Big Sagebrush) ,Provisional,yes
R028AA221UT,R028AA221UT,Semidesert Loam (Basin Big Sagebrush) ,Provisional,yes
R028AB222UT,R028AB222UT,Semidesert Sand (Four-Wing Saltbush) ,Provisional,yes
R028AY223UT,R028AY223UT,Semidesert Sand (Utah Juniper) ,Provisional,yes
R028AY224UT,R028AY224UT,Semidesert Sandy Loam (Winterfat) ,Provisional,yes
R028AY226UT,R028AY226UT,Semidesert Sandy Loam (Wyoming Big Sagebrush) ,Provisional,yes
R028AY227UT,R028AY227UT,Semidesert Gravelly Sandy Loam (Black Sagebrush) ,Provisional,yes
R028AY230UT,R028AY230UT,Semidesert Shallow Hardpan (Black Sagebrush) ,Provisional,yes
R028AY231UT,R028AY231UT,Semidesert Shallow Hardpan (8-10 Ppt) ,Provisional,yes
R028AY232UT,R028AY232UT,Semidesert Shallow Hardpan (Utah Juniper) ,Provisional,yes
R028AY234UT,R028AY234UT,Semidesert Shallow Loam (Utah juniper-Salina wildrye) ,Provisional,yes
R028AY236UT,R028AY236UT,Semidesert Shallow Loam (Black Sagebrush) ,Provisional,yes
R028AY237UT,R028AY237UT,Semidesert Shallow Loam (Salina Wildrye) ,Provisional,yes
R028AY238UT,R028AY238UT,Semidesert Shallow Loam (Utah Juniper-Bluebunch Wheatgrass) ,Provisional,yes
R028AY252UT,R028AY252UT,Semidesert Stony Loam (Black Sagebrush) ,Provisional,yes
R028AY258UT,R028AY258UT,Semidesert Very Shallow Loam (Littleleaf Mountainmahogany) ,Provisional,yes
R028AY260UT,R028AY260UT,Semidesert Very Steep Shallow Loam (Black Sagebrush) ,Provisional,yes
R028AY262UT,R028AY262UT,Semidesert Very Steep Shallow Loam (Utah Juniper) ,Provisional,yes
R028AY306UT,R028AY306UT,Upland Gravelly Loam (Bonneville Big Sagebrush) ,Provisional,yes
R028AY307UT,R028AY307UT,Upland Gravelly Loam (Wyoming Big Sagebrush) ,Provisional,yes
R028AY308UT,R028AY308UT,Upland Gravelly Loam (Singleleaf Pinyon-Utah Juniper) ,Provisional,yes
R028AY310UT,R028AY310UT,Upland Loam (Bonneville Big Sagebrush) North ,Provisional,yes
R028AY320UT,R028AY320UT,Upland Shallow Hardpan (Pinyon-Utah Juniper) ,Provisional,yes
R028AY324UT,R028AY324UT,Upland Shallow Loam (Utah Juniper - Singleleaf Pinyon) ,Provisional,yes
R028AY325UT,R028AY325UT,Upland Shallow Loam (Black Sagebrush) ,Provisional,yes
R028AY332UT,R028AY332UT,Upland Alkali Loam (Wyoming Big Sagebrush) ,Provisional,yes
R028AY334UT,R028AY334UT,Upland Stony Loam (Wyoming Big Sagebrush) ,Provisional,yes
R028AY338UT,R028AY338UT,Upland Stony Loam (Pinyon-Utah Juniper) ,Provisional,yes
R028AY342UT,R028AY342UT,Upland Very Shallow Loam (Littleleaf Mountainmahogany) ,Provisional,yes
R028AY418UT,R028AY418UT,Mountain Loam (Bigtooth Maple) ,Provisional,yes
R028BY005NV,R028BY005NV,SANDY 8-10 P.Z. ,Provisional,yes
R028BY006NV,R028BY006NV,SHALLOW CALCAREOUS LOAM 10-12 P.Z. ,Provisional,yes
R028BY007NV,R028BY007NV,LOAMY 10-12 P.Z. ,Provisional,yes
R028BY008NV,R028BY008NV,SHALLOW CALCAREOUS SLOPE 10-12 P.Z. ,Provisional,yes
R028BY009NV,R028BY009NV,SHALLOW SILTY 8-10 P.Z. ,Provisional,yes
R028BY011NV,R028BY011NV,SHALLOW CALCAREOUS LOAM 8-10 P.Z. ,Provisional,yes
R028BY016NV,R028BY016NV,SHALLOW CALCAREOUS SLOPE 8-10 P.Z. ,Provisional,yes
R028BY017NV,R028BY017NV,LOAMY 5-8 P.Z. ,Provisional,yes
R028BY018NV,R028BY018NV,SILTY 5-8 P.Z. ,Provisional,yes
R028BY019NV,R028BY019NV,LOAMY SLOPE 5-8 P.Z. ,Provisional,yes
R028BY020NV,R028BY020NV,SODIC FLAT 5-8 P.Z. ,Provisional,yes
R028BY021NV,R028BY021NV,SODIC DUNE ,Provisional,yes
R028BY026NV,R028BY026NV,FRACTURED STONY LOAM 14+ P.Z. ,Provisional,yes
R028BY027NV,R028BY027NV,SHALLOW CALCAREOUS SLOPE 14+ P.Z. ,Provisional,yes
R028BY028NV,R028BY028NV,SODIC TERRACE 8-10 P.Z. ,Provisional,yes
R028BY029NV,R028BY029NV,LOAMY 16+ P.Z. ,Provisional,yes
R028BY030NV,R028BY030NV,LOAMY 12-16 P.Z. ,Provisional,yes
R028BY034NV,R028BY034NV,MOUNTAIN RIDGE 12-14 P.Z. ,Provisional,yes
R028BY036NV,R028BY036NV,CLAYPAN 14+ P.Z. ,Provisional,yes
R028BY037NV,R028BY037NV,CLAYPAN 12-14 P.Z. ,Provisional,yes
R028BY040NV,R028BY040NV,BARREN FAN 8-12 P.Z. ,Provisional,yes
R028BY043NV,R028BY043NV,CALCAREOUS MAHOGANY SAVANNA ,Provisional,yes
R028BY045NV,R028BY045NV,LOAMY FAN 8-12 P.Z. ,Provisional,yes
R028BY048NV,R028BY048NV,CALCAREOUS MOUNTAIN RIDGE ,Provisional,yes
R028BY052NV,R028BY052NV,DROUGHTY LOAM 8-10 P.Z. ,Provisional,yes
R028BY059NV,R028BY059NV,SHALLOW CALCAREOUS HILL 8-12 P.Z. ,Provisional,yes
R028BY066NV,R028BY066NV,LIMESTONE HILL ,Provisional,yes
R028BY069NV,R028BY069NV,SODIC FLAT 8-10 P.Z. ,Provisional,yes
R028BY070NV,R028BY070NV,MOUNTAIN LOAM 16+ P.Z. ,Provisional,yes
R028BY079NV,R028BY079NV,SHALLOW LOAM 10-14 P.Z. ,Provisional,yes
R028BY080NV,R028BY080NV,SHALLOW LOAM 8-10 P.Z. ,Provisional,yes
R028BY085NV,R028BY085NV,CALCAREOUS LOAM 16+ P.Z. ,Provisional,yes
R028BY086NV,R028BY086NV,GRAVELLY CLAY 10-12 P.Z. ,Provisional,yes
R028BY087NV,R028BY087NV,GRAVELLY CLAY 12-14 P.Z. ,Provisional,yes
R028BY088NV,R028BY088NV,CALCAREOUS LOAM 14-16 P.Z. ,Provisional,yes
R028BY089NV,R028BY089NV,SHALLOW CLAY LOAM 10-12 P.Z. ,Provisional,yes
R028BY090NV,R028BY090NV,SHALLOW CALCAREOUS HILL 14+ P.Z. ,Provisional,yes
R028BY092NV,R028BY092NV,CALCAREOUS CLAYPAN 14-16 P.Z. ,Provisional,yes
R028BY093NV,R028BY093NV,SHALLOW CLAY LOAM 12-14 P.Z. ,Provisional,yes
R028BY094NV,R028BY094NV,CALCAREOUS LOAM 10-14 P.Z. ,Provisional,yes
R028BY097NV,R028BY097NV,ALKALI SILT FLAT ,Provisional,yes
R028BY105NV,R028BY105NV,CALCAREOUS SLOPE 20+ ,Provisional,yes
R029XY004NV,R029XY004NV,SALINE BOTTOM ,Provisional,yes
R029XY008NV,R029XY008NV,SHALLOW CALCAREOUS LOAM 8-12 P.Z. ,Provisional,yes
R029XY012NV,R029XY012NV,SANDY 5-8 P.Z. ,Provisional,yes
R029XY014NV,R029XY014NV,SHALLOW CALCAREOUS SLOPE 8-12 P.Z. ,Provisional,yes
R029XY016NV,R029XY016NV,LOAMY UPLAND 5-8 P.Z. ,Provisional,yes
R029XY017NV,R029XY017NV,LOAMY 5-8 P.Z. ,Provisional,yes
R029XY018NV,R029XY018NV,SODIC DUNE ,Provisional,yes
R029XY021NV,R029XY021NV,LOAMY HILL 5-8 P.Z. ,Provisional,yes
R029XY022NV,R029XY022NV,LOAMY SLOPE 5-8 P.Z. ,Provisional,yes
R029XY024NV,R029XY024NV,SODIC TERRACE 5-8 P.Z. ,Provisional,yes
R029XY031NV,R029XY031NV,SHALLOW DROUGHTY LOAM 5-8 P.Z. ,Provisional,yes
R029XY032NV,R029XY032NV,SODIC LOAM 3-5 P.Z. ,Provisional,yes
R029XY033NV,R029XY033NV,LOAMY SLOPE 3-5 P.Z. ,Provisional,yes
R029XY034NV,R029XY034NV,SANDY 3-5 P.Z. ,Provisional,yes
R029XY035NV,R029XY035NV,LOAMY 3-5 P.Z. ,Provisional,yes
R029XY036NV,R029XY036NV,COBBLY LOAM 5-8 P.Z. ,Provisional,yes
R029XY037NV,R029XY037NV,COBBLY SLOPE 5-8 P.Z. ,Provisional,yes
R029XY039NV,R029XY039NV,COARSE GRAVELLY LOAM 3-5 P.Z. ,Provisional,yes
R029XY041NV,R029XY041NV,DRY WASH ,Provisional,yes
R029XY045NV,R029XY045NV,STONY CALCAREOUS SLOPE 8-12 P.Z. ,Provisional,yes
R029XY046NV,R029XY046NV,SANDY LOAM 5-8 P.Z. ,Provisional,yes
R029XY047NV,R029XY047NV,TRAVERTINE BAR ,Provisional,yes
R029XY048NV,R029XY048NV,OUTWASH PLAIN ,Provisional,yes
R029XY059NV,R029XY059NV,SHALLOW SILTY 5-8 P.Z. ,Provisional,yes
R029XY063NV,R029XY063NV,DRY SODIC TERRACE ,Provisional,yes
R029XY072NV,R029XY072NV,VALLEY WASH ,Provisional,yes
R029XY076NV,R029XY076NV,SODIC FLAT ,Provisional,yes
R029XY079NV,R029XY079NV,DROUGHTY LOAM 5-8 P.Z. ,Provisional,yes
R029XY087NV,R029XY087NV,GRAVELLY LOAM 5-8 P.Z. ,Provisional,yes
R029XY093NV,R029XY093NV,DEEP SODIC FAN ,Provisional,yes
R029XY099NV,R029XY099NV,STONY CALCAREOUS HILL ,Provisional,yes
R029XY104NV,R029XY104NV,SHALLOW CLAY LOAM 10-12 P.Z. ,Provisional,yes
R029XY107NV,R029XY107NV,GRANITIC COBBLY LOAM 5-8 P.Z. ,Provisional,yes
R029XY117NV,R029XY117NV,SILTY PLAIN ,Provisional,yes
R029XY159NV,R029XY159NV,DEEP SILTY 5-8 P.Z. ,Provisional,yes
R029XY160NV,R029XY160NV,LIMESTONE SLOPE 8-10 P.Z.,Provisional,yes
R029XY161NV,R029XY161NV,SHALLOW COBBLY LOAM 8-10 P.Z.,Provisional,yes
R029XY162NV,R029XY162NV,ERODED SLOPE 8-10 P.Z.,Provisional,yes
R029XY168NV,R029XY168NV,SHALLOW ERODED SLOPE 8-10 ,Provisional,yes
R029XY170NV,R029XY170NV,SHALLOW CALCAREOUS LOAM 10-12 ,Provisional,yes
R029XY220UT,R029XY220UT,Semidesert Shallow Hardpan (Blackbrush) ,Provisional,yes
R029XY310UT,R029XY310UT,Upland Loam (Utah Serviceberry) ,Provisional,yes
R029XY320UT,R029XY320UT,Upland Shallow Loam (Singleleaf Pinyon-Utah Juniper) ,Provisional,yes
R029XY330UT,R029XY330UT,Upland Stony Loam (Shrub Liveoak) ,Provisional,yes
R030XA101AZ,R030XA101AZ,"Basalt Hills 3-6"" p.z.",Provisional,yes
R030XA102AZ,R030XA102AZ,"Breaks 3-6"" p.z.",Provisional,yes
R030XA103AZ,R030XA103AZ,"Clayey Bottom 3-6"" p.z.",Provisional,yes
R030XA104AZ,R030XA104AZ,"Granitic Hills 3-6"" p.z.",Provisional,yes
R030XA105AZ,R030XA105AZ,"Limy Fan 3-6"" p.z.",Provisional,yes
R030XA107AZ,R030XA107AZ,"Limy Slopes 3-6"" p.z.",Provisional,yes
R030XA108AZ,R030XA108AZ,"Limy Upland 3-6"" p.z.",Provisional,yes
R030XA109AZ,R030XA109AZ,"Limy Upland 3-6"" p.z.Deep",Provisional,yes
R030XA110AZ,R030XA110AZ,"Loamy Bottom 3-6"" p.z.",Provisional,yes
R030XA112AZ,R030XA112AZ,"Sandy Terrace 3-6"" p.z.",Provisional,yes
R030XA113AZ,R030XA113AZ,"Sandy Upland 3-6"" p.z.",Provisional,yes
R030XA114AZ,R030XA114AZ,"Sandy Loam Upland 3-6"" p.z.",Provisional,yes
R030XA115AZ,R030XA115AZ,"Sandy Wash 3-6"" p.z.",Provisional,yes
R030XA116AZ,R030XA116AZ,"Cobbly Limy Upland 3-6"" p.z.Deep",Provisional,yes
R030XA118AZ,R030XA118AZ,"Volcanic Hills 3-6"" p.z.",Provisional,yes
R030XA120AZ,R030XA120AZ,"Sandy Loam Hills 3-6"" p.z.Limy, Gravelly, Shallow",Provisional,yes
R030XA121AZ,R030XA121AZ,"Limy Fan 3-6"" p.z.Sandy",Provisional,yes
R030XB005NV,R030XB005NV,Arid Active Alluvial Fans ,Provisional,yes
R030XB019NV,R030XB019NV,Eroded Fan Remnant Pavette 4-6 P.Z. ,Provisional,yes
R030XB137CA,R030XB137CA,Granitic Loam ,Provisional,yes
R030XB139CA,R030XB139CA,Shallow Dry Hill 4-6 P.Z.,Provisional,yes
R030XB140CA,R030XB140CA,"Shallow Hill 4-6"" P.Z.",Provisional,yes
R030XB148CA,R030XB148CA,Sandy Plain ,Provisional,yes
R030XB156CA,R030XB156CA,"Limy 5-7"" p.z.(Low Production)",Provisional,yes
R030XB164CA,R030XB164CA,Steep South Slopes ,Provisional,yes
R030XB166CA,R030XB166CA,"Dissected Pediment, Cool ",Provisional,yes
R030XB168CA,R030XB168CA,Cool Deep Sandy Fans ,Provisional,yes
R030XB170CA,R030XB170CA,Bouldery Very Shallow To Shallow Gravelly Slopes ,Provisional,yes
R030XB171CA,R030XB171CA,Dissected Pediment ,Provisional,yes
R030XB172CA,R030XB172CA,Warm Gravelly Shallow Hills ,Provisional,yes
R030XB173CA,R030XB173CA,Coarse Loamy Very Deep Fan Remnants correlated to R030XB009CA,Provisional,yes
R030XB174CA,R030XB174CA,Sandy Fan Aprons ,Provisional,yes
R030XB183CA,R030XB183CA,Loamy Very Deep Fan Remnants correlated to R030XB009CA,Provisional,yes
R030XB188CA,R030XB188CA,Cool Shallow to Moderately Deep Fans ,Provisional,yes
R030XB189CA,R030XB189CA,Shallow Cool Hills ,Provisional,yes
R030XB192CA,R030XB192CA,"Very Rarely Flooded, Warm Thermic Fan Piedmonts ",Provisional,yes
R030XB193CA,R030XB193CA,Very Shallow To Moderately Deep Gravelly Slopes ,Provisional,yes
R030XB201AZ,R030XB201AZ,"Andesite Hills 6-9"" p.z.Coarse",Provisional,yes
R030XB202AZ,R030XB202AZ,"Basalt Hills 6-9"" p.z.",Provisional,yes
R030XB203AZ,R030XB203AZ,"Basalt Slopes 6-9"" p.z.",Provisional,yes
R030XB204AZ,R030XB204AZ,"Breaks 6-9"" p.z.",Provisional,yes
R030XB205AZ,R030XB205AZ,"Sandy Loam Upland 6-10"" p.z.Limy Subsurface, Gravelly",Provisional,yes
